,user_id,report_time,update_time,kwh,appliance_kwh
1447,user_386,2024-04-17 00:00:00,2024-04-18 00:00:00,0.97,"0.1275,0.2846,0.0683,0.0915,0.0439"
1448,user_387,2024-04-17 00:00:00,2024-04-18 00:00:00,5.57,"0.0531,0.161,0.0527,0.0656,0.0081"
1449,user_388,2024-04-17 00:00:00,2024-04-18 00:00:00,8.31,"0.0495,0.1513,0.048,0.0588,0.0054"
1450,user_389,2024-04-17 00:00:00,2024-04-18 00:00:00,10.22,"0.0359,0.1119,0.071,0.0411,0.0036"
1451,user_390,2024-04-17 00:00:00,2024-04-18 00:00:00,19.99,"0.0142,0.0513,0.0803,0.0248,0.0009"
1452,user_391,2024-04-17 00:00:00,2024-04-18 00:00:00,35.81,"0.0,0.0613,0.1433,0.0,0.0023"
1453,user_392,2024-04-17 00:00:00,2024-04-18 00:00:00,7.35,"0.0494,0.1664,0.105,0.0467,0.0097"
1454,user_393,2024-04-17 00:00:00,2024-04-18 00:00:00,5.38,"0.0504,0.2066,0.0419,0.0599,0.0048"
1455,user_394,2024-04-17 00:00:00,2024-04-18 00:00:00,0.2,"0.0886,0.259,0.0859,0.086,0.0252"
1456,user_395,2024-04-17 00:00:00,2024-04-18 00:00:00,10.77,"0.0294,0.1097,0.1016,0.0369,0.0063"
1457,user_396,2024-04-17 00:00:00,2024-04-18 00:00:00,38.08,"0.0103,0.0505,0.1405,0.0,0.0018"
1458,user_397,2024-04-17 00:00:00,2024-04-18 00:00:00,7.18,"0.0485,0.1529,0.0474,0.0,0.005"
1459,user_398,2024-04-17 00:00:00,2024-04-18 00:00:00,13.99,"0.0283,0.0992,0.0611,0.0389,0.002"
1460,user_399,2024-04-17 00:00:00,2024-04-18 00:00:00,12.48,"0.044,0.133,0.0638,0.0511,0.0039"
1461,user_400,2024-04-17 00:00:00,2024-04-18 00:00:00,3.57,"0.0677,0.2618,0.0414,0.0753,0.0079"
1462,user_402,2024-04-17 00:00:00,2024-04-18 00:00:00,3.22,"0.0932,0.2691,0.0615,0.0779,0.014"
1463,user_403,2024-04-17 00:00:00,2024-04-18 00:00:00,2.02,"0.1169,0.2797,0.0595,0.0823,0.0332"
1464,user_404,2024-04-17 00:00:00,2024-04-18 00:00:00,9.11,"0.0343,0.1191,0.0598,0.0421,0.0039"
1465,user_405,2024-04-17 00:00:00,2024-04-18 00:00:00,6.15,"0.0551,0.2637,0.0393,0.0573,0.0038"
1466,user_406,2024-04-17 00:00:00,2024-04-18 00:00:00,8.61,"0.0495,0.1488,0.0491,0.0623,0.0055"
1467,user_407,2024-04-17 00:00:00,2024-04-18 00:00:00,1.9,"0.1013,0.2648,0.082,0.0967,0.0289"
1468,user_408,2024-04-17 00:00:00,2024-04-18 00:00:00,13.88,"0.0195,0.082,0.0985,0.0274,0.0026"
1469,user_409,2024-04-17 00:00:00,2024-04-18 00:00:00,5.92,"0.0508,0.229,0.0359,0.0,0.004"
1470,user_410,2024-04-17 00:00:00,2024-04-18 00:00:00,5.01,"0.0566,0.2059,0.0424,0.0651,0.0062"
1471,user_411,2024-04-17 00:00:00,2024-04-18 00:00:00,5.67,"0.0,0.212,0.0401,0.0682,0.0052"
1472,user_412,2024-04-17 00:00:00,2024-04-18 00:00:00,9.61,"0.044,0.1291,0.0834,0.0466,0.0052"
1473,user_414,2024-04-17 00:00:00,2024-04-18 00:00:00,10.3,"0.0441,0.1356,0.0541,0.051,0.0038"
1474,user_415,2024-04-17 00:00:00,2024-04-18 00:00:00,7.12,"0.0529,0.1584,0.0482,0.0,0.0065"
1475,user_416,2024-04-17 00:00:00,2024-04-18 00:00:00,7.46,"0.0469,0.1421,0.0507,0.0542,0.0049"
1476,user_417,2024-04-17 00:00:00,2024-04-18 00:00:00,19.08,"0.0297,0.1036,0.0674,0.0,0.0022"
1477,user_418,2024-04-17 00:00:00,2024-04-18 00:00:00,8.45,"0.0515,0.1726,0.0584,0.0545,0.0054"
1478,user_419,2024-04-17 00:00:00,2024-04-18 00:00:00,0.11,"0.0,0.244,0.1044,0.0,0.0523"
1479,user_420,2024-04-17 00:00:00,2024-04-18 00:00:00,2.0,"0.0921,0.277,0.0651,0.0,0.0171"
1480,user_421,2024-04-17 00:00:00,2024-04-18 00:00:00,14.19,"0.0426,0.1299,0.0609,0.0508,0.0037"
1481,user_422,2024-04-17 00:00:00,2024-04-18 00:00:00,18.52,"0.0239,0.0857,0.0944,0.0338,0.0025"
1482,user_423,2024-04-17 00:00:00,2024-04-18 00:00:00,23.11,"0.0138,0.055,0.0991,0.0228,0.0007"
1483,user_424,2024-04-17 00:00:00,2024-04-18 00:00:00,14.76,"0.0207,0.077,0.0913,0.027,0.0017"
1484,user_425,2024-04-17 00:00:00,2024-04-18 00:00:00,4.11,"0.1055,0.2712,0.0549,0.0902,0.0303"
1485,user_426,2024-04-17 00:00:00,2024-04-18 00:00:00,39.8,"0.0089,0.0446,0.182,0.0151,0.002"
1486,user_427,2024-04-17 00:00:00,2024-04-18 00:00:00,12.06,"0.035,0.1141,0.0662,0.0462,0.0028"
1487,user_428,2024-04-17 00:00:00,2024-04-18 00:00:00,10.8,"0.0412,0.1292,0.0555,0.0491,0.0035"
1488,user_429,2024-04-17 00:00:00,2024-04-18 00:00:00,7.99,"0.0494,0.158,0.0507,0.0,0.0046"
1489,user_430,2024-04-17 00:00:00,2024-04-18 00:00:00,18.23,"0.0303,0.1045,0.0657,0.0419,0.0022"
1490,user_431,2024-04-17 00:00:00,2024-04-18 00:00:00,6.24,"0.0587,0.3032,0.0409,0.0479,0.0033"
1491,user_432,2024-04-17 00:00:00,2024-04-18 00:00:00,8.37,"0.0216,0.081,0.0422,0.0297,0.0019"
1492,user_433,2024-04-17 00:00:00,2024-04-18 00:00:00,6.03,"0.0578,0.1742,0.0474,0.0,0.0077"
1493,user_434,2024-04-17 00:00:00,2024-04-18 00:00:00,12.08,"0.0405,0.1278,0.0558,0.0486,0.0034"
1494,user_435,2024-04-17 00:00:00,2024-04-18 00:00:00,6.69,"0.0505,0.2312,0.0388,0.0588,0.0038"
1495,user_436,2024-04-17 00:00:00,2024-04-18 00:00:00,11.2,"0.0348,0.1177,0.0512,0.0433,0.0029"
1496,user_437,2024-04-17 00:00:00,2024-04-18 00:00:00,1.48,"0.1196,0.2752,0.0781,0.1007,0.0362"
1497,user_438,2024-04-17 00:00:00,2024-04-18 00:00:00,19.39,"0.0138,0.0575,0.0858,0.0232,0.0011"
1498,user_439,2024-04-17 00:00:00,2024-04-18 00:00:00,5.97,"0.0521,0.1671,0.0497,0.0707,0.0099"
1499,user_440,2024-04-17 00:00:00,2024-04-18 00:00:00,6.05,"0.0532,0.2199,0.0422,0.0583,0.0051"
1500,user_441,2024-04-17 00:00:00,2024-04-18 00:00:00,2.12,"0.0985,0.2645,0.0635,0.0846,0.0192"
1501,user_442,2024-04-17 00:00:00,2024-04-18 00:00:00,11.12,"0.0425,0.1314,0.0568,0.0504,0.0036"
1502,user_443,2024-04-17 00:00:00,2024-04-18 00:00:00,10.37,"0.0396,0.1278,0.0509,0.0466,0.0034"
1503,user_444,2024-04-17 00:00:00,2024-04-18 00:00:00,7.58,"0.0478,0.1589,0.0722,0.0,0.0066"
1504,user_445,2024-04-17 00:00:00,2024-04-18 00:00:00,17.98,"0.0274,0.0952,0.1892,0.0329,0.007"
1505,user_446,2024-04-17 00:00:00,2024-04-18 00:00:00,4.49,"0.0856,0.2197,0.0635,0.0671,0.017"
1506,user_447,2024-04-17 00:00:00,2024-04-18 00:00:00,3.02,"0.0123,0.0486,0.0853,0.0,0.0007"
1507,user_448,2024-04-17 00:00:00,2024-04-18 00:00:00,9.03,"0.0415,0.1289,0.0556,0.0457,0.0041"
1508,user_449,2024-04-17 00:00:00,2024-04-18 00:00:00,4.65,"0.069,0.2842,0.0465,0.0613,0.0054"
1509,user_450,2024-04-17 00:00:00,2024-04-18 00:00:00,4.42,"0.0604,0.2586,0.0389,0.0691,0.0058"
1510,user_401,2024-04-17 00:00:00,2024-04-18 00:00:00,5.8,"0.0575,0.2045,0.0719,0.0586,0.0088"
1511,user_451,2024-04-17 00:00:00,2024-04-18 00:00:00,15.24,"0.04,0.1238,0.0631,0.0492,0.0034"
1512,user_452,2024-04-17 00:00:00,2024-04-18 00:00:00,11.48,"0.044,0.1342,0.0568,0.0514,0.0038"
1513,user_453,2024-04-17 00:00:00,2024-04-18 00:00:00,19.38,"0.0279,0.0951,0.1005,0.0352,0.0028"
1514,user_454,2024-04-17 00:00:00,2024-04-18 00:00:00,19.65,"0.0331,0.1099,0.0968,0.0425,0.0"
1515,user_455,2024-04-17 00:00:00,2024-04-18 00:00:00,26.09,"0.0179,0.0744,0.1115,0.0,0.0018"
1516,user_456,2024-04-17 00:00:00,2024-04-18 00:00:00,7.15,"0.0514,0.1736,0.0465,0.059,0.0055"
1517,user_457,2024-04-17 00:00:00,2024-04-18 00:00:00,14.54,"0.0324,0.1107,0.0589,0.0425,0.0025"
1518,user_458,2024-04-17 00:00:00,2024-04-18 00:00:00,1.17,"0.1206,0.4024,0.0309,0.0,0.0895"
1519,user_459,2024-04-17 00:00:00,2024-04-18 00:00:00,13.81,"0.0,0.1215,0.0569,0.0,0.0031"
1520,user_460,2024-04-17 00:00:00,2024-04-18 00:00:00,17.76,"0.0356,0.1136,0.0719,0.0444,0.0033"
1521,user_461,2024-04-17 00:00:00,2024-04-18 00:00:00,22.46,"0.0239,0.0873,0.097,0.0,0.0024"
1522,user_462,2024-04-17 00:00:00,2024-04-18 00:00:00,17.07,"0.0193,0.0721,0.0542,0.0,0.0017"
1523,user_463,2024-04-17 00:00:00,2024-04-18 00:00:00,3.43,"0.0938,0.2653,0.0572,0.0795,0.0167"
1524,user_464,2024-04-17 00:00:00,2024-04-18 00:00:00,4.3,"0.0626,0.2767,0.043,0.0617,0.0047"
1525,user_465,2024-04-17 00:00:00,2024-04-18 00:00:00,15.28,"0.0297,0.1042,0.0622,0.0406,0.0022"
1526,user_466,2024-04-17 00:00:00,2024-04-18 00:00:00,11.4,"0.0429,0.1313,0.0667,0.0502,0.0041"
1527,user_467,2024-04-17 00:00:00,2024-04-18 00:00:00,6.66,"0.0562,0.2072,0.0514,0.0586,0.0066"
1528,user_468,2024-04-17 00:00:00,2024-04-18 00:00:00,19.2,"0.0265,0.093,0.09,0.0348,0.0027"
1529,user_469,2024-04-17 00:00:00,2024-04-18 00:00:00,23.21,"0.0214,0.0821,0.1668,0.028,0.0046"
1530,user_470,2024-04-17 00:00:00,2024-04-18 00:00:00,1.89,"0.0,0.5388,0.0131,0.0695,0.0824"
1531,user_471,2024-04-17 00:00:00,2024-04-18 00:00:00,10.7,"0.0427,0.1337,0.0576,0.0492,0.004"
1532,user_472,2024-04-17 00:00:00,2024-04-18 00:00:00,11.17,"0.0357,0.1193,0.0526,0.044,0.003"
1533,user_473,2024-04-17 00:00:00,2024-04-18 00:00:00,6.85,"0.0,0.1622,0.0478,0.0613,0.0062"
1534,user_474,2024-04-17 00:00:00,2024-04-18 00:00:00,14.57,"0.0364,0.1186,0.0602,0.0463,0.0029"
1535,user_475,2024-04-17 00:00:00,2024-04-18 00:00:00,13.03,"0.0321,0.1018,0.222,0.0329,0.0104"
1536,user_476,2024-04-17 00:00:00,2024-04-18 00:00:00,14.61,"0.0279,0.0974,0.0639,0.0381,0.0021"
1537,user_477,2024-04-17 00:00:00,2024-04-18 00:00:00,17.75,"0.0327,0.1098,0.0677,0.0447,0.0025"
1538,user_478,2024-04-17 00:00:00,2024-04-18 00:00:00,1.61,"0.1309,0.3694,0.0406,0.0793,0.0676"
1539,user_479,2024-04-17 00:00:00,2024-04-18 00:00:00,5.81,"0.056,0.2009,0.0423,0.0662,0.0061"
1540,user_480,2024-04-17 00:00:00,2024-04-18 00:00:00,5.04,"0.0549,0.2516,0.0389,0.0638,0.0043"
1541,user_481,2024-04-17 00:00:00,2024-04-18 00:00:00,13.98,"0.0449,0.1354,0.0632,0.0517,0.004"
1542,user_482,2024-04-17 00:00:00,2024-04-18 00:00:00,11.3,"0.0442,0.1327,0.0632,0.0514,0.0039"
1543,user_483,2024-04-17 00:00:00,2024-04-18 00:00:00,4.98,"0.0558,0.186,0.075,0.0613,0.0125"
1544,user_484,2024-04-17 00:00:00,2024-04-18 00:00:00,5.85,"0.066,0.2727,0.043,0.0731,0.0066"
1545,user_485,2024-04-17 00:00:00,2024-04-18 00:00:00,10.81,"0.0499,0.1585,0.0548,0.0545,0.0047"
1546,user_486,2024-04-17 00:00:00,2024-04-18 00:00:00,5.94,"0.0523,0.2326,0.0364,0.0635,0.0042"
1547,user_487,2024-04-17 00:00:00,2024-04-18 00:00:00,15.12,"0.0235,0.0874,0.0904,0.0335,0.003"
1548,user_488,2024-04-17 00:00:00,2024-04-18 00:00:00,21.24,"0.0281,0.1002,0.073,0.0415,0.0021"
1549,user_489,2024-04-17 00:00:00,2024-04-18 00:00:00,6.4,"0.0565,0.1988,0.0406,0.0665,0.0062"
1550,user_490,2024-04-17 00:00:00,2024-04-18 00:00:00,5.62,"0.0564,0.2517,0.0379,0.0698,0.005"
1551,user_491,2024-04-17 00:00:00,2024-04-18 00:00:00,7.05,"0.0551,0.1964,0.054,0.0576,0.0066"
1552,user_492,2024-04-17 00:00:00,2024-04-18 00:00:00,10.9,"0.0493,0.1505,0.067,0.0535,0.005"
1553,user_493,2024-04-17 00:00:00,2024-04-18 00:00:00,9.2,"0.0519,0.1785,0.052,0.0554,0.0054"
1554,user_494,2024-04-17 00:00:00,2024-04-18 00:00:00,14.74,"0.0325,0.1075,0.0893,0.0422,0.0035"
1555,user_495,2024-04-17 00:00:00,2024-04-18 00:00:00,17.79,"0.0372,0.1185,0.0659,0.0467,0.0033"
1556,user_496,2024-04-17 00:00:00,2024-04-18 00:00:00,13.18,"0.03,0.0993,0.0714,0.0369,0.003"
1557,user_497,2024-04-17 00:00:00,2024-04-18 00:00:00,7.82,"0.0529,0.1733,0.0501,0.059,0.006"
1558,user_498,2024-04-17 00:00:00,2024-04-18 00:00:00,8.14,"0.0592,0.2006,0.0471,0.0601,0.0072"
1559,user_499,2024-04-17 00:00:00,2024-04-18 00:00:00,3.46,"0.0697,0.2686,0.0535,0.0699,0.0078"
1560,user_500,2024-04-17 00:00:00,2024-04-18 00:00:00,13.69,"0.0191,0.0702,0.07,0.0274,0.0015"
1561,user_501,2024-04-17 00:00:00,2024-04-18 00:00:00,8.27,"0.0547,0.1965,0.0627,0.0,0.0072"
1562,user_502,2024-04-17 00:00:00,2024-04-18 00:00:00,9.26,"0.0344,0.1196,0.0858,0.0418,0.0051"
1563,user_503,2024-04-17 00:00:00,2024-04-18 00:00:00,21.8,"0.0148,0.0,0.0,0.0,0.0"
1564,user_504,2024-04-17 00:00:00,2024-04-18 00:00:00,13.23,"0.0296,0.1052,0.0663,0.0392,0.0029"
1565,user_505,2024-04-17 00:00:00,2024-04-18 00:00:00,17.75,"0.0264,0.0982,0.0991,0.0357,0.0043"
1566,user_506,2024-04-17 00:00:00,2024-04-18 00:00:00,10.16,"0.0498,0.1551,0.0686,0.052,0.0057"
1567,user_507,2024-04-17 00:00:00,2024-04-18 00:00:00,13.68,"0.0313,0.1096,0.0518,0.0407,0.0025"
1568,user_508,2024-04-17 00:00:00,2024-04-18 00:00:00,12.68,"0.0349,0.1161,0.0579,0.0445,0.0028"
1569,user_509,2024-04-17 00:00:00,2024-04-18 00:00:00,9.93,"0.0404,0.129,0.0518,0.0475,0.0035"
1570,user_510,2024-04-17 00:00:00,2024-04-18 00:00:00,7.41,"0.06,0.1797,0.049,0.0777,0.0083"
1571,user_511,2024-04-17 00:00:00,2024-04-18 00:00:00,12.12,"0.0431,0.1333,0.0551,0.0505,0.0037"
1572,user_512,2024-04-17 00:00:00,2024-04-18 00:00:00,11.08,"0.043,0.1273,0.0693,0.049,0.0041"
1573,user_513,2024-04-17 00:00:00,2024-04-18 00:00:00,7.41,"0.0581,0.1677,0.0511,0.0803,0.0083"
1574,user_514,2024-04-17 00:00:00,2024-04-18 00:00:00,4.03,"0.0734,0.2796,0.0536,0.0642,0.0078"
1575,user_515,2024-04-17 00:00:00,2024-04-18 00:00:00,5.15,"0.0506,0.2416,0.0374,0.059,0.0036"
1576,user_516,2024-04-17 00:00:00,2024-04-18 00:00:00,2.13,"0.0983,0.275,0.0693,0.0962,0.0208"
1577,user_517,2024-04-17 00:00:00,2024-04-18 00:00:00,8.6,"0.0519,0.168,0.0481,0.0575,0.0057"
1578,user_518,2024-04-17 00:00:00,2024-04-18 00:00:00,11.76,"0.0404,0.1273,0.0578,0.0487,0.0035"
1579,user_519,2024-04-17 00:00:00,2024-04-18 00:00:00,12.92,"0.0333,0.1129,0.1517,0.0375,0.0077"
1580,user_520,2024-04-17 00:00:00,2024-04-18 00:00:00,4.76,"0.0607,0.2759,0.0415,0.0592,0.0045"
1581,user_521,2024-04-17 00:00:00,2024-04-18 00:00:00,3.96,"0.0,0.2825,0.0472,0.0,0.0062"
1582,user_522,2024-04-17 00:00:00,2024-04-18 00:00:00,8.43,"0.0456,0.14,0.0526,0.0519,0.004"
1583,user_523,2024-04-17 00:00:00,2024-04-18 00:00:00,18.23,"0.0369,0.1175,0.065,0.0473,0.003"
1584,user_524,2024-04-17 00:00:00,2024-04-18 00:00:00,4.89,"0.0568,0.2592,0.0397,0.0,0.0046"
1585,user_525,2024-04-17 00:00:00,2024-04-18 00:00:00,6.73,"0.053,0.1653,0.0459,0.0607,0.0063"
1586,user_526,2024-04-17 00:00:00,2024-04-18 00:00:00,14.01,"0.0333,0.1078,0.0712,0.0424,0.0029"
1587,user_527,2024-04-17 00:00:00,2024-04-18 00:00:00,6.09,"0.0552,0.1678,0.0475,0.0666,0.007"
1588,user_528,2024-04-17 00:00:00,2024-04-18 00:00:00,10.62,"0.0384,0.123,0.0573,0.0468,0.0032"
1589,user_529,2024-04-17 00:00:00,2024-04-18 00:00:00,12.58,"0.0363,0.1165,0.1433,0.0399,0.0071"
1590,user_530,2024-04-17 00:00:00,2024-04-18 00:00:00,7.69,"0.0555,0.1893,0.0476,0.0583,0.0063"
1591,user_50,2024-04-18 00:00:00,2024-04-19 00:00:00,10.07,"0.0321,0.11,0.0954,0.0411,0.0042"
1592,user_0,2024-04-18 00:00:00,2024-04-19 00:00:00,11.13,"0.0313,0.1006,0.0791,0.0387,0.003"
1593,user_1,2024-04-18 00:00:00,2024-04-19 00:00:00,3.26,"0.0,0.0,0.087926,0.0,0.027269"
1594,user_2,2024-04-18 00:00:00,2024-04-19 00:00:00,14.34,"0.0,0.117647,0.0,0.025391,0.0"
1595,user_3,2024-04-18 00:00:00,2024-04-19 00:00:00,8.24,"0.177078,0.197841,0.0,0.026581,0.0"
1596,user_4,2024-04-18 00:00:00,2024-04-19 00:00:00,6.07,"0.116554,0.255405,0.063923,0.026184,0.0"
1597,user_5,2024-04-18 00:00:00,2024-04-19 00:00:00,10.43,"0.08196,0.243833,0.186175,0.059936,0.024956"
1598,user_6,2024-04-18 00:00:00,2024-04-19 00:00:00,24.75,"0.0,0.0,0.253894,0.0,0.0"
1599,user_7,2024-04-18 00:00:00,2024-04-19 00:00:00,6.23,"0.035252,0.0,0.113242,0.196432,0.0"
1600,user_8,2024-04-18 00:00:00,2024-04-19 00:00:00,12.29,"0.033174,0.199199,0.099376,0.0,0.0"
1601,user_9,2024-04-18 00:00:00,2024-04-19 00:00:00,12.16,"0.020561,0.0,0.0,0.0,0.0"
1602,user_10,2024-04-18 00:00:00,2024-04-19 00:00:00,19.86,"0.0,0.0,0.0,0.0,0.0"
1603,user_11,2024-04-18 00:00:00,2024-04-19 00:00:00,5.18,"0.0,0.19056,0.0,0.0,0.0"
1604,user_12,2024-04-18 00:00:00,2024-04-19 00:00:00,7.86,"0.0608,0.187,0.0479,0.0704,0.0083"
1605,user_13,2024-04-18 00:00:00,2024-04-19 00:00:00,10.4,"0.0494,0.1546,0.0572,0.0545,0.0046"
1606,user_14,2024-04-18 00:00:00,2024-04-19 00:00:00,9.89,"0.0,0.279348,0.01335,0.0,0.0"
1607,user_15,2024-04-18 00:00:00,2024-04-19 00:00:00,9.72,"0.082844,0.185659,0.143059,0.03427,0.162178"
1608,user_16,2024-04-18 00:00:00,2024-04-19 00:00:00,15.29,"0.112786,0.140357,0.266415,0.044577,0.0"
1609,user_17,2024-04-18 00:00:00,2024-04-19 00:00:00,6.88,"0.0,0.140688,0.0,0.0,0.0"
1610,user_18,2024-04-18 00:00:00,2024-04-19 00:00:00,17.13,"0.001126,0.103148,0.0,0.0,0.0"
1611,user_19,2024-04-18 00:00:00,2024-04-19 00:00:00,8.48,"0.0,0.130401,0.000213,0.0,0.0"
1612,user_20,2024-04-18 00:00:00,2024-04-19 00:00:00,3.41,"0.0,0.558223,0.058981,0.0,0.0"
1613,user_21,2024-04-18 00:00:00,2024-04-19 00:00:00,15.13,"0.0,0.207256,0.066653,0.0,0.102465"
1614,user_22,2024-04-18 00:00:00,2024-04-19 00:00:00,7.98,"0.085294,0.0,0.0,0.057813,0.0"
1615,user_23,2024-04-18 00:00:00,2024-04-19 00:00:00,9.59,"0.059984,0.134952,0.10289,0.288527,0.0"
1616,user_24,2024-04-18 00:00:00,2024-04-19 00:00:00,10.48,"0.0,0.0,0.0,0.073098,0.01957"
1617,user_25,2024-04-18 00:00:00,2024-04-19 00:00:00,5.58,"0.0503,0.2105,0.0406,0.0592,0.0044"
1618,user_26,2024-04-18 00:00:00,2024-04-19 00:00:00,7.89,"0.02611,0.130292,0.166543,0.0,0.424575"
1619,user_27,2024-04-18 00:00:00,2024-04-19 00:00:00,9.39,"0.049,0.1477,0.0514,0.0568,0.0049"
1620,user_28,2024-04-18 00:00:00,2024-04-19 00:00:00,11.98,"0.0329,0.119,0.101,0.0396,0.0067"
1621,user_29,2024-04-18 00:00:00,2024-04-19 00:00:00,12.48,"0.0,0.0,0.069737,0.0,0.0"
1622,user_30,2024-04-18 00:00:00,2024-04-19 00:00:00,10.98,"0.006075,0.131437,0.439271,0.033818,0.001374"
1623,user_31,2024-04-18 00:00:00,2024-04-19 00:00:00,11.2,"0.0397,0.1319,0.1087,0.0439,0.0069"
1624,user_32,2024-04-18 00:00:00,2024-04-19 00:00:00,19.33,"0.0181,0.0718,0.0806,0.0282,0.0017"
1625,user_33,2024-04-18 00:00:00,2024-04-19 00:00:00,10.36,"0.0197,0.0602,0.0369,0.0,0.0005"
1626,user_34,2024-04-18 00:00:00,2024-04-19 00:00:00,9.45,"0.020738,0.0,0.0,0.0,0.002785"
1627,user_35,2024-04-18 00:00:00,2024-04-19 00:00:00,4.38,"0.022621,0.0,0.023705,0.0,0.0"
1628,user_37,2024-04-18 00:00:00,2024-04-19 00:00:00,9.42,"0.0,0.192803,0.0,0.077545,0.004108"
1629,user_38,2024-04-18 00:00:00,2024-04-19 00:00:00,5.74,"0.0532,0.223852,0.0,0.037134,0.0"
1630,user_39,2024-04-18 00:00:00,2024-04-19 00:00:00,7.15,"0.0,0.117458,0.040956,0.0,0.03657"
1631,user_40,2024-04-18 00:00:00,2024-04-19 00:00:00,7.48,"0.0473,0.1588,0.091,0.0486,0.0092"
1632,user_41,2024-04-18 00:00:00,2024-04-19 00:00:00,16.92,"0.032491,0.0,0.0,0.0,0.001246"
1633,user_42,2024-04-18 00:00:00,2024-04-19 00:00:00,12.14,"0.0421,0.1311,0.0556,0.0498,0.0036"
1634,user_43,2024-04-18 00:00:00,2024-04-19 00:00:00,12.44,"0.0426,0.1321,0.0556,0.0502,0.0036"
1635,user_44,2024-04-18 00:00:00,2024-04-19 00:00:00,14.21,"0.031267,0.101085,0.0,0.066038,0.017194"
1636,user_45,2024-04-18 00:00:00,2024-04-19 00:00:00,8.46,"0.04944,0.261406,0.060635,0.098297,0.009154"
1637,user_46,2024-04-18 00:00:00,2024-04-19 00:00:00,4.55,"0.0,0.0,0.051653,0.0,0.0"
1638,user_47,2024-04-18 00:00:00,2024-04-19 00:00:00,7.68,"0.0,0.0,0.056254,0.0,0.0"
1639,user_48,2024-04-18 00:00:00,2024-04-19 00:00:00,4.82,"0.0,0.205148,0.097865,0.052836,0.025037"
1640,user_49,2024-04-18 00:00:00,2024-04-19 00:00:00,3.36,"0.0,0.0,0.0,0.0,0.0"
1641,user_51,2024-04-18 00:00:00,2024-04-19 00:00:00,13.61,"0.062955,0.0,0.285848,0.0,0.0"
1642,user_52,2024-04-18 00:00:00,2024-04-19 00:00:00,7.42,"0.0,0.181723,0.154342,0.0,0.0"
1643,user_53,2024-04-18 00:00:00,2024-04-19 00:00:00,7.41,"0.0,0.131811,0.319992,0.0,0.024098"
1644,user_54,2024-04-18 00:00:00,2024-04-19 00:00:00,7.64,"0.033639,0.132232,0.01917,0.0,0.0"
1645,user_55,2024-04-18 00:00:00,2024-04-19 00:00:00,10.16,"0.005492,0.302676,0.050718,0.0,0.0"
1646,user_56,2024-04-18 00:00:00,2024-04-19 00:00:00,8.98,"0.0487,0.1523,0.0519,0.0534,0.0045"
1647,user_57,2024-04-18 00:00:00,2024-04-19 00:00:00,11.17,"0.0,0.119025,0.016532,0.02221,0.0"
1648,user_58,2024-04-18 00:00:00,2024-04-19 00:00:00,11.13,"0.146467,0.160474,0.00848,0.041958,0.0"
1649,user_59,2024-04-18 00:00:00,2024-04-19 00:00:00,7.07,"0.037214,0.0,0.0,0.232596,0.0"
1650,user_60,2024-04-18 00:00:00,2024-04-19 00:00:00,18.24,"0.038204,0.107484,0.0,0.0,0.0"
1651,user_61,2024-04-18 00:00:00,2024-04-19 00:00:00,17.06,"0.018075,0.213017,0.010457,0.0,0.000995"
1652,user_109,2024-04-18 00:00:00,2024-04-19 00:00:00,5.04,"0.021837,0.0,0.105559,0.003284,0.020391"
1653,user_62,2024-04-18 00:00:00,2024-04-19 00:00:00,7.01,"0.01652,0.135498,0.066921,0.0,0.040371"
1654,user_63,2024-04-18 00:00:00,2024-04-19 00:00:00,21.4,"0.006971,0.0,0.050818,0.0,0.0"
1655,user_64,2024-04-18 00:00:00,2024-04-19 00:00:00,11.33,"0.061033,0.20577,0.35651,0.120582,0.0"
1656,user_65,2024-04-18 00:00:00,2024-04-19 00:00:00,10.98,"0.0,0.101887,0.530977,0.0,0.0"
1657,user_66,2024-04-18 00:00:00,2024-04-19 00:00:00,8.17,"0.0,0.352564,0.106291,0.126192,0.0"
1658,user_67,2024-04-18 00:00:00,2024-04-19 00:00:00,18.34,"0.0,0.052184,0.0,0.026747,0.0"
1659,user_68,2024-04-18 00:00:00,2024-04-19 00:00:00,5.04,"0.021306,0.22457,0.0,0.0,0.0"
1660,user_69,2024-04-18 00:00:00,2024-04-19 00:00:00,10.83,"0.093593,0.077084,0.048841,0.062395,0.014409"
1661,user_70,2024-04-18 00:00:00,2024-04-19 00:00:00,4.87,"0.0547,0.2471,0.0367,0.0642,0.0046"
1662,user_71,2024-04-18 00:00:00,2024-04-19 00:00:00,7.97,"0.014114,0.115935,0.056146,0.0,0.0"
1663,user_72,2024-04-18 00:00:00,2024-04-19 00:00:00,7.22,"0.0,0.0,0.07184,0.113589,0.0"
1664,user_73,2024-04-18 00:00:00,2024-04-19 00:00:00,15.87,"0.045138,0.0,0.176556,0.016734,0.0"
1665,user_74,2024-04-18 00:00:00,2024-04-19 00:00:00,7.14,"0.041246,0.258269,0.146119,0.037622,0.051469"
1666,user_124,2024-04-18 00:00:00,2024-04-19 00:00:00,17.31,"0.108656,0.00198,0.020986,0.022275,0.0"
1667,user_76,2024-04-18 00:00:00,2024-04-19 00:00:00,11.36,"0.0,0.082635,0.0,0.055139,0.0"
1668,user_77,2024-04-18 00:00:00,2024-04-19 00:00:00,10.02,"0.0,0.124018,0.394998,0.0,0.004798"
